# PandaX
# https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.126.211803
# mass [MeV] sigma_e [cm^2]
5.030995774453791	1.2250209775923532e-33
5.306430567992125	8.240028002533955e-34
5.741522811976916	4.4933685555627315e-34
6.0796199488079985	2.8374784222239235e-34
6.427055933596392	1.9110127724870962e-34
7.191370938721758	1.1150906212381774e-34
7.800694604373608	7.059187006327369e-35
8.091137347261924	4.446132597054037e-35
8.566954684679597	3.0511928142252697e-35
8.964663759344985	1.9225067583266192e-35
9.333656506707392	1.2882784214819257e-35
9.750557342196066	8.325657186050572e-36
10.186079637185236	5.326026168004914e-36
10.625169968707894	3.303053941490221e-36
11.772010512455456	1.2637885362539475e-36
17.434747174532294	1.3432081333602496e-37
18.90660165810969	9.769271071035668e-38
22.291768701776675	5.943431713437073e-38
24.345807580984168	4.766544784769304e-38
26.56925875441015	3.9270047201055507e-38
28.974122212743616	3.506098504693757e-38
30.899778348326873	2.971044999274484e-38
34.62426885496273	2.415691692999083e-38
37.91365745298983	2.0667352567768876e-38
41.376231691790835	1.7440127755811108e-38
45.30707295594642	1.4989455157210529e-38
49.44487221330518	1.2590930250763936e-38
54.14225368208503	1.0896405773373397e-38
59.28589765849249	9.386763465154321e-39
64.91820015124803	8.16082691200773e-39
71.08558489160045	7.209869586712792e-39
77.83888597662836	6.384355665718176e-39
85.52074977032291	5.891723035309137e-39
93.64542614594862	5.321911389248479e-39
102.88722604493042	5.052218056223641e-39
113.04109254329641	4.7669369776491084e-39
124.19703683916873	4.6091965614381795e-39
136.453953271213	4.5670897212198464e-39
149.92049598940358	4.5670897212198464e-39
164.71604214379641	4.5670897212198464e-39
180.97175012971258	4.694578448449699e-39
198.83172227037747	4.7669369776491084e-39
218.4542822438765	4.8552408867993136e-39
240.01337857845965	5.006064038792194e-39
263.7001266577907	5.1144193471958015e-39
289.7245029055877	5.504043026810016e-39
316.1844296840633	5.941496807658662e-39
349.2282489412918	6.126063402186156e-39
382.9570534983329	6.225244844677475e-39
418.7352358171656	6.61006515865436e-39
460.723146541641	7.095000969714402e-39
506.19158322247847	7.542645514491287e-39
556.1472672876032	8.067743080918102e-39
611.033041960966	8.57676079553863e-39
669.0826466952508	9.365251677145846e-39
735.1139329109976	1.0032567628676437e-38
807.6617993741038	1.0698229153941023e-38
884.3916077363217	1.1825575872619097e-38
969.4965973282083	1.2648838890929822e-38
