# moller_scan.py, channels = all, omega_fun = omega_of_gg
# alphaD = 0.1, mchi_over_ma = 0.6, Omega_target = 0.265
# 300 of 300 masses solved in 447 ODE integrations, 92 s
MAp,eps
0.0017,4.245958919e-06
0.001739593521,4.337544518e-06
0.001780109187,4.434876629e-06
0.001821568475,4.534392819e-06
0.001863993363,4.636142097e-06
0.00190740634,4.740174574e-06
0.001951830418,4.846541481e-06
0.001997289146,4.955295204e-06
0.002043806623,5.0664893e-06
0.002091407505,5.180178531e-06
0.002140117027,5.296418885e-06
0.002189961008,5.418484214e-06
0.002240965871,5.543362754e-06
0.002293158653,5.666068378e-06
0.00234656702,5.791490164e-06
0.002401219285,5.919688235e-06
0.002457144418,6.045462168e-06
0.002514372065,6.173908384e-06
0.00257293256,6.299167151e-06
0.002632856948,6.426967219e-06
0.002694176993,6.557360146e-06
0.002756925201,6.685032047e-06
0.002821134833,6.815189721e-06
0.002886839928,6.947881567e-06
0.002954075315,7.089349074e-06
0.003022876634,7.233697035e-06
0.003093280357,7.374933791e-06
0.003165323804,7.518928171e-06
0.003239045165,7.673783511e-06
0.00331448352,7.831828159e-06
0.003391678857,7.988383755e-06
0.003470672096,8.148068845e-06
0.003551505113,8.317911178e-06
0.003634220755,8.491293789e-06
0.00371886287,8.668290471e-06
0.003805476326,8.843769872e-06
0.003894107035,9.022801648e-06
0.003984801981,9.215238317e-06
0.004077609241,9.411779241e-06
0.004172578009,9.605559063e-06
0.004269758629,9.803328632e-06
0.004369202616,1.001396273e-05
0.004470962684,1.022912251e-05
0.004575092775,1.04489052e-05
0.004681648087,1.066638286e-05
0.004790685106,1.089542266e-05
0.00490226163,1.112938064e-05
0.005016436805,1.13751396e-05
0.005133271155,1.162632541e-05
0.005252826613,1.188305791e-05
0.005375166555,1.214545957e-05
0.005500355831,1.242353662e-05
0.005628460803,1.27079804e-05
0.00575954938,1.299117337e-05
0.00589369105,1.328067719e-05
0.00603095692,1.358624713e-05
0.006171419755,1.389884782e-05
0.006315154012,1.421005614e-05
0.006462235884,1.452823271e-05
0.006612743338,1.486253199e-05
0.006766756156,1.520452361e-05
0.006924355981,1.555438456e-05
0.007085626353,1.589925257e-05
0.007250652762,1.62517669e-05
0.007419522686,1.663012265e-05
0.007592325643,1.701728687e-05
0.007769153234,1.739581366e-05
0.007950099193,1.778276028e-05
0.008135259439,1.819624788e-05
0.008324732124,1.861934997e-05
0.008518617686,1.90347572e-05
0.008717018902,1.945943237e-05
0.008920040943,1.991150771e-05
0.00912779143,2.037408553e-05
0.009340380489,2.082989886e-05
0.009557920813,2.129590974e-05
0.009780527717,2.179029989e-05
0.0100083192,2.229616743e-05
0.01024141603,2.279627027e-05
0.01047994174,2.330759041e-05
0.0107240228,2.384839869e-05
0.01097378857,2.44017554e-05
0.01122937147,2.495052208e-05
0.01149090697,2.551162987e-05
0.01175853372,2.610410951e-05
0.01203239357,2.671034884e-05
0.0123126317,2.733066741e-05
0.01259939667,2.79653922e-05
0.01289284048,2.861485777e-05
0.01319311868,2.927940648e-05
0.01350039046,2.995938859e-05
0.01381481869,3.06829049e-05
0.01413657005,3.142389406e-05
0.0144658151,3.218277804e-05
0.01480272836,3.295998899e-05
0.01514748844,3.37559695e-05
0.01550027809,3.457117287e-05
0.01586128432,3.540606332e-05
0.01623069849,3.62611163e-05
0.01660871643,3.713681872e-05
0.01699553852,3.803366926e-05
0.01739136982,3.895217866e-05
0.01779642016,3.989286998e-05
0.01821090423,4.085627889e-05
0.01863504177,4.184295404e-05
0.01906905761,4.28534573e-05
0.0195131818,4.388836411e-05
0.01996764978,4.494826382e-05
0.02043270247,4.603376e-05
0.02090858637,4.714547081e-05
0.02139555375,4.828402933e-05
0.02189386275,4.945008393e-05
0.02240377752,5.064429863e-05
0.02292556837,5.18673535e-05
0.02345951188,5.311994502e-05
0.0240058911,5.440278651e-05
0.02456499566,5.571660849e-05
0.02513712193,5.706215915e-05
0.02572257321,5.844020472e-05
0.02632165982,5.985152996e-05
0.02693469934,6.129693857e-05
0.02756201674,6.277725366e-05
0.02820394456,6.42933182e-05
0.02886082307,6.589366412e-05
0.02953300048,6.753384476e-05
0.03022083311,6.91495469e-05
0.03092468557,7.080390363e-05
0.03164493097,7.257163969e-05
0.03238195111,7.438351019e-05
0.03313613668,7.616280941e-05
0.03390788745,7.798467056e-05
0.03469761254,7.993310735e-05
0.03550573057,8.193022559e-05
0.03633266991,8.388752856e-05
0.03717886893,8.589159126e-05
0.03804477618,8.803855464e-05
0.03893085067,9.018890547e-05
0.03983756211,9.239177885e-05
0.04076539114,9.464845763e-05
0.04171482959,9.696025604e-05
0.04268638075,9.932852035e-05
0.04368055964,0.0001017546298
0.04469789326,0.0001042399972
