# moller_scan.py, channels = all, omega_fun = omega_of_gg
# alphaD = 0.1, mchi_over_ma = 0.6, Omega_target = 0.265
# 300 of 300 masses solved in 502 ODE integrations, 118 s
MAp,eps
0.2644236337,0.0004775555616
0.2728439025,0.0004905034056
0.281532305,0.0005032157006
0.2904973799,0.0005162574579
0.2997479373,0.0005302803061
0.3092930681,0.0005439734792
0.3191421528,0.0005580202445
0.3293048703,0.000571441834
0.3397912079,0.0005859295827
0.350611471,0.0005998427139
0.361776293,0.0006140862179
0.373296646,0.0006286679395
0.3851838515,0.0006411707575
0.3974495915,0.0006539222289
0.4101059199,0.0006673523107
0.4231652747,0.0006769942864
0.4366404898,0.0006838741085
0.4505448077,0.0006889093322
0.4648918927,0.0006920774649
0.4796958443,0.0006886154017
0.4949712108,0.0006769387302
0.5107330039,0.0006598059808
0.5269967133,0.0006345830818
0.5437783219,0.0006016996623
0.5610943218,0.0005627625972
0.5789617298,0.000525484093
0.5973981051,0.0004948240976
0.6164215657,0.000475934077
0.6360508067,0.0004746014607
0.6563051185,0.0006194322499
0.6772044057,0.0007347273186
0.6987692069,0.0008429992007
0.7210207145,0.0009435943035
0.7439807959,0.001027450641
0.767672015,0.001066902368
0.7921176539,0.0009988568979
0.8173417362,0.000814996262
0.8433690506,0.0007764452547
0.8702251752,0.001295441707
0.8979365024,0.001360987721
0.9265302651,0.001406170913
0.9560345636,0.001441184278
0.9864783928,0.001471016613
1.017891671,0.001492008247
1.050305269,0.001508802469
1.083751041,0.001520277362
1.118261856,0.00152252587
1.153871628,0.001522839382
1.190615353,0.001526647515
1.228529139,0.001541367039
1.267650247,0.001564834101
1.308017122,0.001587443548
1.349669434,0.001625833947
1.392648116,0.001697514721
1.436995405,0.00177904185
1.482754883,0.001857775034
1.52997152,0.001930817796
1.578691716,0.001977577995
1.628963351,0.002019618744
1.680835829,0.002067493186
1.734360127,0.002124187236
1.789588846,0.002186856963
1.846576259,0.002272553699
1.905378372,0.002334236975
1.966052971,0.002390392354
2.028659683,0.002461873809
2.093260035,0.002528795196
2.159917511,0.002616994031
2.228697618,0.002711618607
2.299667949,0.002807611869
2.372898249,0.002887314542
2.448460485,0.002975099436
2.526428914,0.003067653799
2.606880158,0.003163087498
2.68989328,0.003248109717
2.775549861,0.003324791428
2.863934077,0.003388228883
2.955132788,0.0033493666
3.049235618,0.003306876814
3.146335045,0.00332257324
3.246526492,0.003214277689
3.349908422,0.003210554117
3.456582431,0.003414538301
3.566653352,0.003476525514
3.680229356,0.003569924899
3.797422058,0.003672548573
3.918346628,0.003746679618
4.043121903,0.003868903152
4.171870504,0.0039751948
4.304718957,0.004066684494
4.441797818,0.004187183007
4.583241798,0.004296313144
4.729189901,0.004393911526
4.879785554,0.004497110448
5.035176754,0.004614834039
5.195516209,0.004704147261
5.360961491,0.004776822408
5.531675189,0.004856334347
5.70782507,0.004918596363
5.889584242,0.004961352798
6.077131329,0.005000688583
6.270650637,0.00504033624
6.470332348,0.005112775249
6.676372694,0.005172041109
6.88897416,0.005212938921
7.108345677,0.005230169899
7.33470283,0.005273281935
7.568268068,0.005400384414
7.809270924,0.005536418194
8.05794824,0.005712789696
8.314544403,0.005887420087
8.579311576,0.006033750262
8.852509959,0.006176325506
9.134408031,0.006351222733
9.425282826,0.006561127718
9.725420197,0.006697162572
10.0351151,0.006667996859
10.35467188,0.00665135203
10.68440459,0.006823232509
11.02463725,0.00725807682
11.37570424,0.007731265454
11.73795055,0.008120359216
12.11173219,0.008454888018
12.49741647,0.008803198172
12.89538243,0.009176762228
13.30602116,0.009557938736
13.72973621,0.009927753879
14.16694399,0.01022434349
14.61807415,0.010484476
15.08357003,0.01075122692
15.5638891,0.01102476464
16.05950337,0.01129396106
16.57089992,0.01156973057
17.09858131,0.01185223367
17.64306611,0.01209854558
18.20488941,0.01230417572
18.78460333,0.01267625571
19.38277758,0.01305958745
20,0.01343358285
