# moller_scan.py, channels = all, omega_fun = omega_of_gg
# alphaD = 0.3, mchi_over_ma = 0.55, Omega_target = 0.265
# 300 of 300 masses solved in 509 ODE integrations, 129 s
MAp,eps
1.074986658,0.0005441639308
1.102664286,0.0005508903255
1.131054527,0.0005564909796
1.160175731,0.0005610672729
1.190046717,0.0005641996775
1.22068679,0.0005643242029
1.252115751,0.0005644487557
1.284353912,0.000564573336
1.317422108,0.0005671424089
1.351341708,0.0005724834708
1.386134635,0.0005795803071
1.421823373,0.0005857248297
1.458430988,0.0005948590984
1.495981137,0.0006114015688
1.534498088,0.000635627191
1.574006733,0.000659957804
1.614532605,0.0006836803304
1.656101894,0.0007066616306
1.698741466,0.0007240067037
1.742478877,0.000735814183
1.787342393,0.000748949231
1.833361007,0.0007632876828
1.880564461,0.0007800510718
1.928983259,0.0007971826198
1.978648694,0.0008195059714
2.029592862,0.0008451374417
2.081848687,0.0008629127144
2.13544994,0.0008786324271
2.190431262,0.0009021912284
2.246828185,0.0009184563826
2.304677157,0.0009395030814
2.364015563,0.000969869355
2.424881753,0.0009970079252
2.487315061,0.001026650843
2.551355836,0.001051235486
2.617045466,0.001076408843
2.684426404,0.001102185013
2.753542195,0.00113031222
2.824437507,0.001159157219
2.897158157,0.001186539119
2.971751142,0.001209897443
3.048264668,0.001234725019
3.126748185,0.001254159854
3.207252413,0.001243707247
3.289829379,0.001232416397
3.37453245,0.001210486252
3.461416367,0.001226364331
3.550537279,0.001186684491
3.641952783,0.001172533882
3.735721958,0.001230765982
3.831905403,0.001289244293
3.930565278,0.001282410706
4.031765344,0.001324660245
4.135571003,0.001352342417
4.24204934,0.00137298259
4.351269171,0.001404979929
4.463301079,0.001443110675
4.578217466,0.001472542822
4.6960926,0.001499433093
4.81700266,0.001535215507
4.941025784,0.001570651571
5.068242126,0.001600300736
5.1987339,0.001629565568
5.332585439,0.00166084335
5.469883248,0.001697136728
5.610716056,0.001728413869
5.755174879,0.001749650292
5.903353076,0.001773672039
6.05534641,0.00179802359
6.211253108,0.001817610911
6.371173929,0.001831763145
6.535212223,0.001844909154
6.703474002,0.001854473172
6.876068009,0.001868360937
7.053105785,0.001893925556
7.234701744,0.001911162857
7.420973245,0.001932212119
7.612040668,0.001936343043
7.808027495,0.001947300069
8.009060385,0.001963364149
8.215269259,0.002001994693
8.426787382,0.00204138532
8.643751452,0.002091829466
8.866301684,0.002142122148
9.094581906,0.002195678372
9.328739648,0.002238641416
9.568926237,0.002279724122
9.815296898,0.002323112154
10.06801085,0.002382543851
10.32723142,0.002445095031
10.59312613,0.002488574308
10.86586681,0.00248662715
11.14562973,0.002466503192
11.4325957,0.002474247985
11.72695017,0.002543871837
12.02888336,0.00267803806
12.33859041,0.002821057972
12.65627148,0.002953389837
12.98213186,0.003051869254
13.31638215,0.003153632422
13.65923837,0.003258788835
14.0109221,0.003367451641
14.3716606,0.003479737757
14.74168702,0.003595768002
15.12124049,0.00370240021
15.51056631,0.003785903093
15.90991608,0.003863367719
16.31954788,0.003942417375
16.73972646,0.004023084492
17.17072335,0.004102027989
17.6128171,0.004182520566
18.06629341,0.004267002506
18.53144536,0.004349738657
19.00857355,0.004428841764
19.49798633,0.004495465693
20,0.004559154299
